struct_idx	county	phillimore	head_of_manor	geld	g_code	vill_tax	taxed_on	lords_geld	new_land	ploughlands	p_code	lords_ploughs	mens_ploughs	total_ploughs	lords_ploughs_possible	mens_ploughs_possible	total_ploughs_possible	villagers	smallholders	slaves	female_slaves	freemen	free_men	priests	cottagers	other_pop	misc_pop	misc_pop_categories	burgesses	mills	mill_value	meadow	meadow_units	pasture	pasture_units	woodland	woodland_units	fisheries	salthouses	payments	payments_units	churches	church_land	value_86	value_66	value_qr	values	render	waste	waste_66	waste_qr	waste_86	duplicates	subholdings	notes
4602	DEV	"3,45"	-	0.12	geld			0.06		4	land for	1	1	2				8	0	0	0	0	0	0	0	0	0	-	0			5	acres	30	acres	30	acres			0.01	miscellaneous			1		0.5	was;now		none	N	N	N	-	-	"Payments: a garden, 4d. Satellite: demesne hides."
4603	DEV	"3,46"	-	0.15	geld			0.07		1	land for	1	0	1				2	0	1	0	0	0	0	0	0	0	-	0			3	acres	100	acres	12	acres				-			0.75		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4604	DEV	"3,47"	-	0.25	geld			0.12		3	land for	1	1	2				5	5	0	0	0	0	0	0	0	0	-	0			3	acres	60	acres		-				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4605	DEV	"3,48"	-	0.5	geld			0.5		5	land for	0.5	0.5	1				4	3	1	0	0	0	0	0	0	0	-	0				-	60	acres	50	acres				-			0.5		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4606	DEV	"3,49"	-	0.5	geld			0.25		6	land for	1	2.5	3.5				5	9	3	0	0	0	0	0	0	0	-	0			4	acres	40	acres	4	acres				-			1.25		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4607	DEV	"3,50"	-	0.25	geld			0.12		3	land for	0	1	1				2	2	0	0	0	0	0	0	0	0	-	0				-	60	acres		-				-			0.3		0.3	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4608	DEV	"3,51"	-	0.25	geld			0.12		2	land for	1	1	2				4	1	1	0	0	0	0	0	0	0	-	0			4	acres	50	acres		-				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4609	DEV	"3,52"	-	0.12	geld			0.06		4	land for	1	1	2				2	0	0	0	0	0	0	0	0	0	-	0			6	acres	30	acres	3	acres				-			0.6		0.4	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4610	DEV	"3,53"	-	0.12	geld			0.06		3	land for	1	1	2				1	0	1	0	0	0	0	0	0	0	-	0			1	acres	20	acres	30	acres				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4611	DEV	"3,54"	-	0.12	geld			0.06		2	land for	1	0	1				1	0	2	0	0	0	0	0	0	0	-	0			6	acres	12	acres	6	acres				-			0.25		0.15	was;now		none	N	N	N	-	-	
4612	DEV	"3,55"	-	0.06	geld			0.03		2	land for	0	1	1				1	0	2	0	0	0	0	0	0	0	-	0			3	acres	3	acres		-				-			0.25		0.15	qr;now		none	N	N	N	-	-	"Satellite: intermediate valuation, demesne hides and ploughs."
4613	DEV	"3,56"	-	0.5	geld			0.25		6	land for	2	1	3				3	3	1	0	0	0	0	0	0	0	-	0				-	30	acres	15	acres				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4614	DEV	"3,57"	-	0.12	geld			0.06		2	land for	1	0	1				1	0	1	0	0	0	0	0	0	0	-	0			6	acres	12	acres		-				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4615	DEV	"3,58"	-	0.25	geld			0.12		4	land for	1	2	3				5	3	2	0	0	0	0	0	0	0	-	0			6	acres	30	acres		-				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4616	DEV	"3,59"	-	0.06	geld			0.03		2	land for	1	0.5	1.5				1	2	1	0	0	0	0	0	0	0	-	0			6	acres		-	4	acres				-			0.25		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4617	DEV	"3,60"	-	0.5	geld			0.25		6	land for	1.5	2	3.5				4	3	3	0	0	0	0	0	0	0	-	0			5	acres	60	acres	1	acres				-			1.25		0.75	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4618	DEV	"3,61"	-	0.5	geld			0.25		4	land for	1	1	2				3	4	2	0	0	0	0	0	0	0	-	0			1.5	acres		-	30	acres				-			1.25		1.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4619	DEV	"3,62"	-	0.43	geld			0.15		3	land for	2	1	3				3	0	6	0	0	0	0	0	0	0	-	0			1	acres	1 * 0.5	leagues	20	acres				-			1		0.75	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4620	DEV	"3,63"	-	0.25	geld			0.12		3	land for	1	1	2				0	2	2	0	0	0	0	0	0	0	-	0			12	acres	20	acres	20	acres				-			0.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4621	DEV	"3,64"	-	0.12	geld			0.06		2	land for	0	1	1				3	2	0	0	0	0	0	0	0	0	-	0			1	acres	20	acres	10	acres				-			0.37		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4622	DEV	"3,65"	-	1	geld			0.25		6	land for	1	1.5	2.5				8	5	4	0	0	0	0	0	0	0	-	0			18	acres	60	acres	15	acres				-			1.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4623	DEV	"3,66"	-	0.5	geld			0.09		4	land for	1	1.5	2.5				6	2	2	0	0	0	0	0	0	0	-	0			4	acres	3 * 1	leagues	4	acres				-			1		0.75	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4624	DEV	"3,67"	-	1	geld			0.37		8	land for	1	5	6				10	8	6	0	0	0	0	0	0	0	-	0				-	60	acres	8	acres				-			3		3	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4625	DEV	"3,68"	-	1	geld			0.5		5	land for	0	0	0				5	3	2	0	0	0	0	0	0	0	-	0			7	acres		-	10	acres				-			1		3	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4626	DEV	"3,69"	-	1.25	geld			0.25		8	land for	1	6	7				10	8	6	0	0	0	0	0	0	0	-	0			4	acres	12	acres		-				-			3		3.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4627	DEV	"3,70"	-	0.25	geld			0.12		3	land for	1	1	2				7	7	3	0	0	0	0	0	0	0	-	0	1	0.6	10	acres	12	acres	6	acres				-			2		3	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4628	DEV	"3,71"	-	1	geld						no ploughlands	0	0	0				1	0	0	0	0	0	0	0	0	0	-		1	1		-		-		-				-			1.5			now		none	N	N	N	-	-	
4629	DEV	"3,72"	Cruwys Morchard	0.25	geld					2	land for	0	0.5	0.5				4	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.65	qr;now		none	N	N	N	-	-	Satellite: intermediate valuation.
4630	DEV	"3,73"	Cruwys Morchard	0.31	geld			0.18		4	land for	1	1	2				4	4	1	0	0	0	0	0	0	0	-	0			6	acres	100	acres	10	acres				-			0.65		0.25	was;now		none	N	N	N	-	-	
4631	DEV	"3,74"	-	0.25	geld			0.12		3	land for	2	0.25	2.25				2	2	2	0	0	0	0	0	0	0	-	0			3	acres	20	acres	10	acres				-			0.5		0.25	was;now		none	N	N	N	-	-	"Satellite: additional ploughs, 2 oxen between the villagers."
4632	DEV	"3,75"	-	0.5	geld			0.25		3	land for	1	1	2				3	0	1	0	0	0	0	0	0	0	-	0			3	acres	20	acres	6	acres				-			0.5		0.5	qr;now		none	N	N	N	-	-	"Satellite: intermediate valuation, demesne hides and ploughs."
4633	DEV	"3,76"	Celvertesberie	1.25	geld					7	land for [x]	1	0.25	1.25				3	2	2	0	0	0	0	0	0	0	-	0			15	acres	100	acres	6	acres				-			0.75		0.25	was;now		now waste except	X	X	P	-	Y	Satellite: additional ploughlands for subholdings.
4634	DEV	"3,77"	-	1	geld			0.06		10	land for	2	2	4				5	9	4	0	0	0	0	0	0	0	-	0			2	acres	16	acres	40	acres				-			2		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4635	DEV	"3,78"	-	0.25	geld					1	land for	1	0	1				0	0	1	0	0	0	0	0	0	0	-	0			3	acres		-	2	acres				-			0.25		0.15	was;now		none	N	N	N	-	-	
4636	DEV	"3,79"	-	0.5	geld			0.25		4	land for	0.5	0.5	1				1	0	1	0	0	0	0	0	0	0	-	0				-		-	5	acres				-			0.25		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4637	DEV	"3,80"	Thelbridge	0.75	geld			0.25		12	land for	1	2.5	3.5				18	0	6	0	0	0	0	0	0	0	-	0			18	acres	12	acres	16	acres				-			2.25		2.5	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4638	DEV	"3,81"	-	0.25	geld			0.12		3	land for	1	1.5	2.5				7	0	1	0	0	0	0	0	0	0	-	0			4	acres	10	acres	6	acres				-			0.37		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4639	DEV	"3,82"	-	0.06	geld					1	land for	0	0	0				0	1	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.12			now		none	N	N	N	-	-	
4640	DEV	"3,83"	-	0.75	geld			0.06		4	land for	1	1	2				2	4	0	0	0	0	0	0	0	0	-	0			3	acres		-	2	acres				-			0.75		0.5	was;now		none	N	N	N	-	-	"Satellite: demesne hides; additional ploughs, 1 plough between the villagers."
4641	DEV	"3,84"	-	0.75	geld					4	land for	1	0	1				0	0	0	0	0	0	0	0	0	3	men	0			3	acres		-	5	acres				-			0.75		0.75	was;now		none	N	N	N	-	-	
4642	DEV	"3,85"	-	0.5	geld			0.12		4	land for	1	3	4				5	4	2	0	0	0	0	0	0	0	-	0			5	acres	40	acres		-				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4644	DEV	"3,86"	-	0.75	geld			0.12		12	land for	3	4	7				14	0	7	0	0	0	0	0	2	7	Cottagers	0			60	acres	1 * 0.5	leagues	12	acres				-			7		11	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4645	DEV	"3,87"	-	0.25	geld			0.06		5	land for	1	0.37	1.37				3	0	3	0	0	0	0	0	0	1	Cottagers	0			6	acres	6	acres	15	acres				-			1		2	was;now		none	N	N	N	-	-	"Satellite: demesne hides; additional ploughs, 1 plough between the villagers."
4646	DEV	"3,88"	-	0.12	geld					3	land for	1	0.12	1.12				4	4	0	0	0	0	0	0	0	0	-	0			12	acres	0.5 league * 2 furlongs	mixed measures		-				-			0.5		0.75	was;now		none	N	N	N	-	-	"Satellite: additional ploughs, 1 ox between the villagers."
4647	DEV	"3,89"	-	0.25	geld			0.12		3	land for	1	1	2				2	0	2	0	0	0	0	0	0	0	-	0			20	acres	30	acres		-				-			1		0.25	qr;now		none	N	N	N	-	-	"Satellite: intermediate valuation, demesne hides and ploughs."
4648	DEV	"3,90"	-	1.12	geld			0.25		15	land for	2	7	9				15	7	3	0	0	0	0	0	0	0	-	0			10	acres	20	acres	1	leagues				-			3		5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4649	DEV	"3,91"	-	0.5	geld			0.12		7	land for	1	6	7				9	0	4	0	0	0	0	0	0	6	Cottagers	0			14	acres	12	acres	6	acres				-			2		2.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4650	DEV	"3,92"	-	1	geld			0.37		8	land for	2	1	3				3	2	2	0	0	0	0	0	0	0	-	0			3	acres	10	acres	3	acres				-			2			now		none	N	N	N	-	-	Satellite: demesne hides.
4651	DEV	"3,93"	-	1	geld			0.5		5	land for	2	3.5	5.5				9	0	7	0	0	0	0	0	0	0	-	0			20	acres	12	acres		-				-			4		2.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4652	DEV	"3,94"	-	0.25	geld			0.12		2	land for	1	1	2				2	1	1	0	0	0	0	0	0	0	-	0			8	acres		-		-				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4653	DEV	"3,95"	-	0.06	geld			0.03		1	land for	0.5	0.5	1				1	1	1	0	0	0	0	0	0	0	-	0			6	acres		-		-				-			0.25		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4654	DEV	"3,96"	-	0.75	geld			0.25		3	land for	1	0.5	1.5				1	2	0	0	0	0	0	0	0	0	-	0			6	acres	12	acres	6	acres				-			0.5		0.5	qr;now		none	N	N	N	-	-	Satellite: intermediate valuation and demesne hides.
4655	DEV	"3,97"	-	1	geld			0.25		7	land for	1	6	7				16	0	5	0	0	0	0	0	0	0	-	0			1	acres	60	acres	12	acres				-			5		5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4656	DEV	"3,98"	-	0.43	geld					1.5	land for	1	0	1				0	2	0	0	0	0	0	0	0	0	-	0			2	acres		-	10	acres				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: ploughteams.
4657	DEV	"3,99"	-	0.06	geld					1	land for	1	0	1				0	0	2	0	0	0	0	0	0	0	-	0			2	acres	16	acres		-				-			0.5		0.2	was;now		none	N	N	N	-	-	Satellite: ploughs.
4659	DEV	"4,1"	-	6	geld			3		7	land for	2	5	7				16	4	4	0	0	0	0	0	0	0	-	0			8	acres	2 * 1	leagues	20 * 1	furlongs				-			4		4	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4661	DEV	"5,1"	-	3.5	geld			0.5		40	land for	11.5	18	29.5				23	37	16	0	0	0	0	0	0	3	Cottagers	0	1		16	acres	10 * 10	furlongs	2 * 1	leagues				-			17		22	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4662	DEV	"5,2"	Milton Abbot	1	geld			0.31		30	land for	6	14	20				18	17	15	0	0	0	0	0	0	0	-	0			20	acres	400	acres	10	acres				-			11		5.5	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4663	DEV	"5,3"	-	0.5	geld			0.12		3	land for	1	2	3				5	2	3	0	0	0	0	0	0	0	-	0			10	acres	80	acres	12	acres				-			1.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides and ploughs.
4664	DEV	"5,4"	-	3	geld			0.5		30	land for	7	16	23				38	4	9	0	0	0	0	0	0	11	Cottagers	0	1	0.02	100	acres	3 * 0.5	leagues	2.5 * 0.5	leagues				-			13		9	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4665	DEV	"5,5"	-	1	geld			0.25		10	land for	2	4	6				10	6	3	0	0	0	0	0	0	0	-	0			100	acres	120	acres	20	acres				-			3			qr;now		none	N	N	N	-	-	Satellite: demesne hides; intermediate valuation less than £3.
4666	DEV	"5,6"	-	2	geld			0.25		20	land for	2	15	17				21	6	4	0	0	0	0	0	0	0	-	0			6	acres	60	acres	2	acres				-			5		3	was;now		none	N	N	N	-	-	
4667	DEV	"5,7"	-	0.5	geld			0.12		5	land for	1	1	2				6	5	1	0	0	0	0	0	0	0	-	0			8	acres		-	12	acres				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4668	DEV	"5,8"	Burrington	3.5	geld			0.5		35	land for	7.5	8.5	16				21	15	4	0	0	0	0	0	4	4	boors	0			11	acres	1 league & common pasture	mixed measures	66	acres				payment in kind			8.75		8	was;now		none	N	N	N	-	Y	"Geld: 2 manors at 1/2 hide have been added. Payments: 4 pigmen, 40 pigs. Satellite: demesne hides."
4669	DEV	"5,9"	-	0.25	geld			0.18		2	land for	0	0.5	0.5				1	0	1	0	0	0	0	0	0	0	-	0			13	acres	50	acres		-				-			0.25			now		none	N	N	N	-	-	Satellite: demesne hides.
4670	DEV	"5,10"	-	1	geld					1	land for	3	5	8				10	10	7	0	0	0	0	0	0	0	-	0			30	acres	60	acres	38	acres				-			2			now		none	N	N	N	-	-	
4671	DEV	"5,11"	-	0.5	geld			0.25		4	land for	1	1	2				2	2	2	0	0	0	0	0	0	0	-	0			9	acres	1	leagues	2	acres				-			1			now		none	N	N	N	-	-	Satellite: demesne hides.
4672	DEV	"5,12"	-	0.5	geld			0.12		5	land for	1	4	5				4	5	2	0	0	0	0	0	0	0	-	0			2	acres	15	acres	25	acres				-			2		0.5	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4673	DEV	"5,13"	-	2	geld			0.5		8	land for	2	5	7				10	12	4	0	0	0	0	0	0	0	-	0			4	acres	20	acres		-				-			4		2	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4674	DEV	"5,14"	-	0.5	geld					4	land for	1	3	4				4	9	5	0	0	0	0	0	0	0	-	0			0.5	acres	30	acres		-				-			2		1	was;now		none	N	N	N	-	-	
4675	DEV	"5,15"	-		no units						-							0	0	0	0	0	0	0	0	0	0	-	1				-		-		-				-			0.03			-		none	N	N	N	-	-	"Payments: 1 house, 8d, withheld. Values: payments recorded as valuation."
4677	DEV	"6,1"	-	0.37	geld			0.12		5	land for	1	2	3				6	1	2	0	0	0	0	0	0	0	-	0			6	acres	8 * 5	furlongs	3 * 1.5	furlongs				-			0.75		0.75	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4678	DEV	"6,2"	-	0.37	geld			0.12		3	land for	1	2	3				5	3	3	0	0	0	0	0	0	0	-	0			6	acres	3 * 3	furlongs	6	acres				-			1		0.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4679	DEV	"6,3"	-	1	geld			0.25		8	land for	1	6	7				10	14	4	0	0	0	0	0	0	0	-	0			3	acres		-	4	acres				-			2.5			now		none	N	N	N	-	-	Satellite: demesne hides.
4680	DEV	"6,4"	-	2	geld			0.5		10	land for	1	5	6				12	9	7	0	0	0	0	0	0	0	-	0			8	acres	12	acres	7	furlongs				-			3			now		none	N	N	N	-	-	Satellite: demesne hides.
4681	DEV	"6,5"	-	1	geld			0.25		4	land for	1	3	4				4	9	10	0	0	0	0	0	0	0	-	0			3	acres	10	acres	16	acres				-			1.5		1.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4682	DEV	"6,6"	-	0.11	geld						no ploughlands	0	0	0				1	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.16			now		none	N	N	N	-	-	Geld: acres.
4683	DEV	"6,7"	-	1.5	geld			0.37		10	land for	1	5	6				8	9	6	0	0	0	0	0	0	0	-	0			4	acres	1 * 0.5	leagues	3 * 1	furlongs				-			1.5		1.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4684	DEV	"6,8"	-	2	geld			0.5		12	land for	1	5	6				10	9	6	0	0	0	0	0	0	0	-	0				-	40	acres	2	acres				-			2		1.5	qr;now		none	N	N	N	-	-	Satellite: demesne hides and valuation.
4685	DEV	"6,9"	-	2	geld			0		10	land for	1	5	6				9	12	6	0	0	0	0	0	0	0	-	0			2	acres	20	acres	2 * 1	furlongs				-			2		1.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4686	DEV	"6,10"	-	1	geld			0.25		8	land for	1	3	4				7	6	4	0	0	0	0	0	0	0	-	0			2	acres	20	acres		-				-			1.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4687	DEV	"6,11"	-	2	geld			0.5		10	land for	1	5	6				10	8	5	0	0	0	0	0	0	0	-	0			4	acres	30	acres	4	acres				-			2		1.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4688	DEV	"6,12"	-	2	geld			0.5		6	land for	0.5	3	3.5				8	6	4	0	0	0	0	0	0	0	-	0			2	acres	1 * 0.5	leagues	1 league * 1 furlong	mixed measures				-			1.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4689	DEV	"6,13"	-		exemption		0				no ploughlands	0	2	2				0	0	10	0	0	0	0	0	0	1	smiths	0				-		-	1 * 0.5	leagues				-						no data		none	N	N	N	-	-	Geld: never paid tax.
4691	DEV	"7,1"	-	0.5	geld			0.25		8	land for	1	8	9				15	20	0	0	0	0	0	0	0	0	-	0			6	acres	6 * 6	furlongs	5	acres				-			2			now		none	N	N	N	-	-	"Satellite: additional ploughs, 1 in lordship."
4692	DEV	"7,2"	-	1.5	geld			0.5		8	land for	2	4	6				10	9	2	0	0	0	0	0	0	0	-	0			12	acres	5 furlongs * 30 acres	mixed measures	12 * 12	furlongs				-			2			now		none	N	N	N	-	-	Satellite: demesne hides.
4693	DEV	"7,3"	-	0.5	geld			0.12		6	land for	1	3	4				6	19	2	0	0	0	0	0	0	0	-	0			8	acres	5 * 5	furlongs		-		11	0.04	salt-houses			2			now		none	N	N	N	-	-	Satellite: demesne hides.
4694	DEV	"7,4"	-	0.5	geld			0.12		7	land for	1	5	6				6	20	2	0	0	0	0	0	0	0	-	0			7	acres	1 * 0.5	leagues		-		4		-			3			now		none	N	N	N	-	-	Satellite: demesne hides.
4696	DEV	"8,1"	-	0.5	geld			0.25		6	land for	2	4	6				8	7	4	0	0	0	0	0	0	0	-	0			3	acres	30	acres	6	acres				-			3			now		none	N	N	N	-	-	Satellite: demesne hides.
4698	DEV	"9,1"	-	1	geld			0.25			no ploughlands	1	3	4				6	4	0	0	0	0	0	0	0	0	-	0			8	acres		-	2	acres				-	1	1	1.5			now		none	N	N	N	-	-	Satellite: demesne hides.
4699	DEV	"9,2"	-		no units						-							0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.23			-		none	N	N	N	-	-	"Payments: 7 houses, 4s 8d, 1 exempt. Values: payments recorded as valuation."
4701	DEV	"10,1"	Ottery St Mary	25	geld			5		46	land for	3	40	43				55	24	17	0	0	0	0	0	5	0	-	0	3	1.5	200	acres	8	hides	20	acres		1	1.68	miscellaneous						assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 10,1-2, valuation recorded in 10,2. Payments: 5 pigmen, 30s 15d, 1 salt-house, 30d; a garden. Satellite: demesne hides."
4702	DEV	"10,2"	Ottery St Mary	3	geld			1		12	land for	2	10	12				20	8	4	0	0	0	0	0	0	0	-	0			20	acres		-	0.5	hides				-			70			now		none	N	N	N	-	-	"Shared statistics: 10,1-2, valuation recorded here. Satellite: demesne hides."
4704	DEV	"11,1"	-	14	geld			2		25	land for	6	40	46				50	20	0	0	0	0	0	0	0	33	salt-workers	0	3	2	45	acres	1.5	leagues	150	acres				-			18		10	qr;now		none	N	N	N	-	-	Satellite: demesne hides.
4705	DEV	"11,2"	-	3	geld			1		10	land for	1	2	3				9	4	3	0	0	0	0	0	0	0	-	0				-	200	acres	100	acres				-			2		2	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4706	DEV	"11,3"	-	3	geld			1		12	land for	1	11	12				16	8	4	0	0	0	0	0	1	0	-	0	1	0.3	4	acres	50	acres	40	acres				payment in kind			3		3	was;now		none	N	N	N	-	-	"Payments: a pigman, 10 pigs. Satellite: demesne hides."
4708	DEV	"12,1"	-	2.12	geld			0.25		20	land for	3	14	17				23	5	8	0	0	0	0	0	1	0	-	0			15	acres	15	acres	54	acres	1	2	0.62	miscellaneous			12		12	was;now		none	N	N	N	-	-	"Payments: salt-house, 10s; fishery, 30d. Satellite: demesne hides and 1 pigman."
4710	DEV	"13,1"	-	1.25	geld			0.25		12	land for	2	8	10				12	2	6	0	0	0	0	0	3	0	-	0				-	100	acres	6 * 2	furlongs				payment in kind			11		10	was;now		none	N	N	N	-	-	"Payments: 3 pigmen, 30 pigs. Satellite: demesne hides."
4712	DEV	"13a,1"	-	0.25	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1			now		none	N	N	N	-	-	
4713	DEV	"13a,2"	-	0.75	geld			0.25		4	land for	0.5	1	1.5				3	0	1	0	0	0	0	0	0	0	-	0			2	acres		-		-				-			0.5		0.25	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4714	DEV	"13a,3"	-	1	geld			0.25		8	land for	3	5	8				3	23	0	0	0	0	0	0	0	0	-	0				-	20	acres		-				-			2.5			now		none	N	N	N	-	-	Satellite: demesne hides.
4716	DEV	"14,1"	-	0.5	geld			0.12		6	land for	0	3	3				7	1	4	0	0	0	0	0	0	0	-	0			12	acres	1 * 0.5	leagues	48	acres				-			1		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4717	DEV	"14,2"	-	0.5	geld					6	land for	0	2	2				8	1	2	0	0	0	0	0	0	0	-	0				-	0.5 leagues * 3 furlongs	mixed measures	40	acres				-			1		1	was;now		none	N	N	N	-	-	
4718	DEV	"14,3"	-	1	geld					3	land for	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1		1	was;now		none	N	N	N	-	-	
4719	DEV	"14,4"	-	0.12	geld					2	land for	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.15	was;now		none	N	N	N	-	-	
4721	DEV	"15,1"	-		no units						-							0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-	1					-		none	N	N	N	-	-	
4722	DEV	"15,2"	-	0.25	geld			0.12		2	land for	0.5	0.5	1				2	3	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.25	qr;now		none	N	N	N	-	-	"Satellite: intermediate valuation, demesne hides and ploughs."
4723	DEV	"15,3"	-	1	geld					4	land for			4				5	3	6	0	0	0	0	0	0	0	-	0			2	acres		-	4	acres				-			3		0.5	was;now		none	N	N	N	-	-	
4724	DEV	"15,4"	-	2	geld			1		4	land for	2	8	10				7	4	6	0	0	0	0	0	0	0	-	0			4	acres	30	acres		-				-			4.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4725	DEV	"15,5"	-	1.75	geld			0.75		7	land for	2	4	6				8	4	6	0	0	0	0	0	0	0	-	0			4	acres	10	acres	4	acres				-			4.5		1	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4726	DEV	"15,6"	-	0.06	geld					1	land for	1	0	1				0	3	2	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5			now		none	N	N	N	-	-	Satellite: ploughs.
4727	DEV	"15,7"	-	0.18	geld					1	land for	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25			now		none	N	N	N	-	-	
4728	DEV	"15,8"	-	1.75	geld			0.5		20	land for	2	9	11				15	15	10	0	0	0	0	0	0	0	-	0			3	acres	60	acres	30	acres				-			4		1.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4729	DEV	"15,9"	-	1	geld			0.25		10	land for	2	6	8				15	6	4	0	0	0	0	0	0	0	-	0			10	acres	60	acres	4	acres				-			4		4	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4730	DEV	"15,10"	-	3	geld			0.62		20	land for	4	11	15				30	12	10	0	0	0	0	0	0	0	-	0			20	acres	60	acres	60	acres				-			8		8	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4731	DEV	"15,11"	-	0.25	geld			0.12		2	land for	1	0.5	1.5				2	4	1	0	0	0	0	0	0	0	-	0			2	acres		-	4	acres				-			0.6		0.2	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4732	DEV	"15,12"	Buckland Brewer	3	geld			0.5		21	land for	3	9.5	12.5				45	5	7	0	0	0	0	0	3	0	-	0			40	acres	1 * 0.5 leagues & 20 acres	mixed measures	100	acres				-			8		8	was;now		none	N	N	N	-	Y	Satellite: demesne hides.
4733	DEV	"15,13"	-	1	geld			0.25		6	land for	1.5	1	2.5				9	1	7	0	0	0	0	0	0	0	-	0			30	acres	1 * 0.5	leagues		-				-			1.5		1.5	was;now		none	N	N	N	-	-	Satellite: demesne hides.
4734	DEV	"15,14"	-	0.25	geld			0.03		4	land for	1	1	2				6	3	1	0	0	0	0	0	0	0	-	0			5	acres	30	acres		-				-			1		1	was;now		none	N	N	N	-	-	
4735	DEV	"15,15"	-	0.02	geld					1	land for	0	1	1				1	1	1	0	0	0	0	0	0	0	-	0			2	acres	4	acres		-				-			0.25		0.25	was;now		none	N	N	N	-	-	Satellite: ploughs.
